"id","full_name","age","gender","device_type","ad_position","browsing_history","time_of_day","click"
"8271","User8271","29","","Desktop","","Education","Afternoon","1"
"1935","User1935","30","Female","","Bottom","Entertainment","Afternoon","1"
"6188","User6188","","Male","Desktop","","Entertainment","Morning","1"
"8190","User8190","26","","Mobile","Side","","Afternoon","1"
"6416","User6416","34","Male","Mobile","Bottom","News","","0"
"8940","User8940","52","Male","Desktop","","","Night","0"
"9090","User9090","41","Male","Desktop","Side","","","1"
"5085","User5085","","","Tablet","Top","News","","1"
"4086","User4086","","Female","Desktop","Top","Entertainment","Morning","1"
"7661","User7661","48","","Mobile","Side","News","Night","1"
"9684","User9684","63","","Tablet","","","Afternoon","0"
"4154","User4154","43","Female","Tablet","","","Morning","0"
"6886","User6886","43","Male","Mobile","Bottom","","Evening","1"
"4853","User4853","","","Tablet","Bottom","Shopping","","1"
"1253","User1253","36","Female","Desktop","Bottom","","Morning","1"
"3531","User3531","47","","Mobile","Bottom","Shopping","Evening","0"
"4462","User4462","52","","Tablet","Bottom","","Afternoon","1"
"3774","User3774","","Female","Desktop","Top","","Night","0"
"6654","User6654","","","Desktop","Top","Education","Afternoon","1"
"250","User250","","","Mobile","Bottom","","Afternoon","1"
"5412","User5412","35","","","Top","","Evening","1"
"4938","User4938","28","Male","Desktop","Side","Social Media","Evening","1"
"8121","User8121","46","","Desktop","Bottom","","Night","0"
"6265","User6265","","","Desktop","Side","","","0"
"4768","User4768","38","","Tablet","Side","","Evening","0"
"1136","User1136","58","","Mobile","Side","","Morning","1"
"4848","User4848","","","Desktop","Bottom","","Night","1"
"5596","User5596","43","","","Top","Social Media","Afternoon","1"
"4775","User4775","30","Female","","","News","","0"
"1650","User1650","29","","Desktop","","","Morning","1"
"4950","User4950","","","Mobile","Side","","","1"
"6880","User6880","","Female","Mobile","Side","News","Night","1"
"7773","User7773","","Female","","Bottom","News","Evening","0"
"4509","User4509","","","","Bottom","Education","Afternoon","1"
"6337","User6337","","","","","","Night","1"
"9990","User9990","","","Desktop","Side","Education","Night","1"
"3453","User3453","62","","","Top","","Evening","0"
"3333","User3333","","Male","","Top","","","1"
"8647","User8647","","Female","Desktop","Top","Shopping","Morning","1"
"228","User228","46","","Mobile","Top","Social Media","Evening","1"
"9966","User9966","","","Mobile","Top","","Afternoon","1"
"1446","User1446","","","Desktop","Bottom","News","Night","1"
"5748","User5748","","Male","Desktop","Side","","Morning","1"
"4306","User4306","","","Tablet","Side","Shopping","Evening","0"
"7688","User7688","57","Male","Mobile","","News","Evening","1"
"3915","User3915","","Female","Desktop","Side","","Evening","1"
"5361","User5361","","","Mobile","Top","Social Media","Night","0"
"1020","User1020","","","Mobile","","Education","Morning","1"
"6765","User6765","46","Female","","","","Morning","1"
"2337","User2337","40","","Desktop","Top","Entertainment","Evening","1"
"5921","User5921","","","Desktop","Side","","Morning","1"
"6443","User6443","","","Desktop","Bottom","News","Night","0"
"5881","User5881","26","","Tablet","Top","","","1"
"5227","User5227","","","Mobile","Top","","","1"
"3855","User3855","","","Tablet","Side","Shopping","Morning","0"
"1435","User1435","","","Mobile","Bottom","Entertainment","Morning","0"
"4361","User4361","29","Male","Tablet","Side","Education","Afternoon","1"
"2207","User2207","19","Male","Mobile","","","","0"
"9419","User9419","64","","Mobile","","Social Media","Afternoon","1"
"9676","User9676","21","","Mobile","Top","","Morning","1"
"4316","User4316","","","Tablet","","","Night","0"
"6743","User6743","","","Mobile","Side","Entertainment","Evening","1"
"4503","User4503","52","Female","Desktop","Side","Education","Morning","0"
"3058","User3058","","Female","","Top","Shopping","Morning","0"
"5832","User5832","","","Desktop","Side","","","1"
"284","User284","","","Tablet","Side","","Afternoon","1"
"3403","User3403","","Female","","Top","","Night","1"
"4938","User4938","28","Male","Desktop","Side","Social Media","Evening","1"
"6743","User6743","","","","Side","Entertainment","","1"
"9736","User9736","46","","Desktop","Bottom","Education","Evening","1"
"310","User310","31","","","Bottom","","Morning","0"
"9489","User9489","20","","Tablet","Top","","Morning","0"
"2137","User2137","","Male","","","News","Night","1"
"3632","User3632","","","","Bottom","","Night","0"
"1770","User1770","51","Female","Mobile","Top","News","Evening","0"
"6221","User6221","","Male","Mobile","Side","Entertainment","Evening","0"
"6296","User6296","29","","Desktop","Bottom","Education","Evening","1"
"4260","User4260","21","","Desktop","Side","Shopping","Evening","0"
"5425","User5425","","","Mobile","Side","Entertainment","","1"
"4086","User4086","","Female","Desktop","","Entertainment","","1"
"5238","User5238","30","","Desktop","Top","Entertainment","Morning","0"
"6723","User6723","22","Female","","","","Morning","0"
"4510","User4510","46","","Desktop","","Shopping","Afternoon","0"
"4333","User4333","","","Desktop","Top","","Morning","0"
"1225","User1225","27","","Tablet","Side","Entertainment","","1"
"5429","User5429","58","","Tablet","Bottom","","","0"
"1399","User1399","","Female","Mobile","Bottom","Education","Night","1"
"4539","User4539","","Male","Mobile","Bottom","","","1"
"5766","User5766","","Male","","","Social Media","Evening","1"
"7632","User7632","54","Male","","Side","Social Media","Evening","0"
"6462","User6462","36","","Tablet","Side","Education","Evening","1"
"1399","User1399","","","","Bottom","Education","","1"
"4707","User4707","21","","Desktop","Top","","","1"
"7828","User7828","29","","Tablet","Bottom","","","1"
"5592","User5592","","Male","Desktop","","","Evening","0"
"6581","User6581","33","","Mobile","Bottom","News","Night","1"
"6487","User6487","19","Male","Tablet","","","Morning","1"
"1738","User1738","22","","Desktop","","","Morning","0"
"2804","User2804","","Female","Tablet","Bottom","Education","Evening","1"
"2129","User2129","47","","","Bottom","Social Media","Evening","1"
"4390","User4390","64","Female","Tablet","Bottom","","Evening","0"
"1395","User1395","52","","Desktop","Side","","Evening","0"
"8647","User8647","","Female","","Top","Shopping","Morning","1"
"8127","User8127","","Male","Tablet","Bottom","","Night","1"
"3429","User3429","59","","","Side","","","1"
"3508","User3508","","","Tablet","","","Night","0"
"8222","User8222","27","","","Side","News","Afternoon","1"
"5085","User5085","","","","Top","News","Night","1"
"5647","User5647","46","","Tablet","Side","","Morning","1"
"7138","User7138","26","Male","Tablet","","","","1"
"7138","User7138","26","Male","","Top","Social Media","Night","1"
"6248","User6248","48","Female","Mobile","","","Evening","1"
"5766","User5766","","Male","Desktop","Side","Social Media","Evening","1"
"7629","User7629","52","Female","Mobile","","Education","Morning","0"
"4181","User4181","59","Female","Tablet","Bottom","Entertainment","Morning","0"
"8018","User8018","","","","Side","","Night","1"
"5740","User5740","","","Mobile","Side","Shopping","","0"
"2815","User2815","","","Desktop","Top","News","","0"
"1704","User1704","","Female","Tablet","","Shopping","Evening","1"
"3714","User3714","","","Desktop","Side","","Afternoon","0"
"3854","User3854","56","","Tablet","Bottom","Social Media","Afternoon","1"
"3467","User3467","37","Female","Tablet","Bottom","Entertainment","","0"
"5804","User5804","27","Female","Desktop","Top","News","Night","0"
"6630","User6630","47","","","","Entertainment","Morning","0"
"7674","User7674","43","Female","Tablet","Bottom","News","Afternoon","1"
"6629","User6629","64","Male","Tablet","Side","Entertainment","","0"
"1704","User1704","","Female","Tablet","Bottom","Shopping","Evening","1"
"5569","User5569","","","Mobile","Bottom","","Afternoon","1"
"9044","User9044","29","","Desktop","Bottom","Entertainment","Morning","0"
"2289","User2289","","","Desktop","Bottom","Shopping","Morning","1"
"8932","User8932","27","","Tablet","Side","Education","Morning","0"
"5514","User5514","31","","","","","Night","1"
"4763","User4763","48","","Mobile","Bottom","Education","Night","0"
"487","User487","","","Mobile","Side","","Afternoon","1"
"5596","User5596","43","","Tablet","","Social Media","Afternoon","1"
"2581","User2581","","Female","Mobile","Bottom","","Evening","1"
"9431","User9431","","","","Top","Entertainment","Afternoon","1"
"4091","User4091","","","Tablet","Top","News","Afternoon","0"
"6980","User6980","62","","Desktop","Bottom","Social Media","","1"
"9990","User9990","","Male","Desktop","Side","","Night","1"
"7450","User7450","","","Desktop","Side","News","Night","1"
"2336","User2336","","","Tablet","Side","","Morning","1"
"9290","User9290","61","","Desktop","Bottom","Entertainment","","1"
"8874","User8874","54","","Mobile","Bottom","Education","Night","0"
"9660","User9660","","Male","Desktop","Top","Social Media","Night","1"
"8883","User8883","","Female","Mobile","Bottom","Education","Evening","1"
"8413","User8413","","Male","","Side","","","0"
"8127","User8127","","Male","","Bottom","","Night","1"
"3060","User3060","","","Tablet","Bottom","News","","1"
"2602","User2602","61","Female","Desktop","Side","","Afternoon","1"
"1549","User1549","56","","Desktop","Top","","Afternoon","1"
"1205","User1205","48","Male","","Bottom","Shopping","Night","0"
"1041","User1041","37","","Mobile","Side","","Morning","1"
"1975","User1975","30","Female","Mobile","Top","Social Media","","1"
"8131","User8131","35","","","","","","0"
"6764","User6764","","Female","Mobile","Side","Education","Night","0"
"5405","User5405","29","","Tablet","Side","Education","Night","0"
"7065","User7065","57","","Desktop","Side","","","1"
"1935","User1935","30","Female","","","Entertainment","Afternoon","1"
"9892","User9892","51","","","Side","","Evening","1"
"6254","User6254","58","Male","Desktop","Bottom","Education","","0"
"393","User393","40","","Desktop","Bottom","","Morning","1"
"750","User750","","","Mobile","Bottom","Social Media","Night","0"
"8964","User8964","","","Desktop","","","Afternoon","0"
"3393","User3393","","Male","Tablet","","Entertainment","Morning","1"
"2804","User2804","","Female","Tablet","Bottom","","Evening","1"
"157","User157","","Male","Mobile","Top","","Night","0"
"7","User7","","Female","","Bottom","","Evening","1"
"6133","User6133","","","Mobile","Top","","Night","0"
"2309","User2309","22","Male","Tablet","","Entertainment","Night","1"
"6198","User6198","47","","Mobile","Bottom","Social Media","Night","0"
"2431","User2431","54","","Desktop","Top","","Night","1"
"7425","User7425","53","","Desktop","Bottom","","Night","0"
"4108","User4108","36","","Tablet","Top","","Morning","1"
"9516","User9516","28","Female","Desktop","Top","","Morning","1"
"6705","User6705","","","Desktop","Bottom","News","","0"
"6365","User6365","","","","Bottom","","Evening","1"
"6986","User6986","","Female","Mobile","Side","","Night","0"
"5338","User5338","51","","","Top","","Morning","1"
"250","User250","","","Mobile","Bottom","News","","1"
"6287","User6287","40","","Tablet","","","Morning","1"
"4047","User4047","","Male","Tablet","Top","Entertainment","Afternoon","0"
"606","User606","","","Desktop","Bottom","Entertainment","Afternoon","1"
"6462","User6462","36","","Tablet","Side","Education","Evening","1"
"5447","User5447","","Female","Desktop","Bottom","","Morning","0"
"3507","User3507","60","","Tablet","","Social Media","Night","0"
"5418","User5418","34","Male","Mobile","Top","Entertainment","","1"
"8459","User8459","38","","Tablet","Bottom","","","1"
"6287","User6287","","Female","Tablet","Bottom","","","1"
"6202","User6202","","Female","Tablet","Bottom","Shopping","Night","1"
"6708","User6708","","","Desktop","Top","","","1"
"5414","User5414","","Female","Desktop","Bottom","Entertainment","Evening","1"
"3658","User3658","45","","Desktop","Side","Shopping","","1"
"2023","User2023","19","","","","","Morning","1"
"9496","User9496","","Male","","Bottom","Social Media","Night","0"
"8906","User8906","","","Desktop","Top","Shopping","Night","1"
"2876","User2876","23","","","Top","Education","Morning","1"
"2485","User2485","57","","Mobile","Bottom","","Night","1"
"8112","User8112","","","","","","Night","0"
"1935","User1935","30","Female","Desktop","Bottom","Entertainment","Afternoon","1"
"2251","User2251","","Male","Mobile","","","","0"
"3164","User3164","","Female","Desktop","Bottom","","Evening","1"
"4462","User4462","","","","Bottom","","Afternoon","1"
"4848","User4848","","Female","Desktop","Bottom","","Night","1"
"3445","User3445","54","","Mobile","","","","0"
"4437","User4437","","","Desktop","","Entertainment","Afternoon","0"
"8208","User8208","","Female","","Top","","Evening","1"
"9157","User9157","","","Mobile","Bottom","Entertainment","Morning","1"
"1020","User1020","","","","Side","Education","Morning","1"
"6161","User6161","61","Female","Tablet","Bottom","","Afternoon","1"
"5514","User5514","31","","Desktop","Side","","","1"
"966","User966","","Male","Desktop","Bottom","","Night","1"
"1905","User1905","62","","Mobile","","Education","","1"
"2017","User2017","","Male","Tablet","Bottom","","Evening","1"
"5110","User5110","44","Female","Tablet","Top","Shopping","","1"
"659","User659","46","Male","Desktop","","","Morning","0"
"1296","User1296","34","","Tablet","Top","","Morning","1"
"7962","User7962","58","","","Top","","Afternoon","1"
"8788","User8788","46","","","","","Morning","0"
"5631","User5631","64","Male","Mobile","","Education","Night","0"
"119","User119","59","","Tablet","","","Night","1"
"7526","User7526","","","","Side","","Evening","1"
"4742","User4742","31","Male","","Bottom","","","1"
"9476","User9476","","","Tablet","Bottom","Shopping","Afternoon","0"
"2387","User2387","","","Mobile","","Social Media","Night","1"
